10.237904389658048, -3.947942822052397
10.665546523273072, -4.018320141921393
11.111051472116923, -4.018320141921393
11.575165374473965, -4.018320141921393
12.058665535179424, -4.018320141921393
12.562361727461054, -4.018320141921393
13.087097549159292, -4.018320141921393
13.633751835597433, -4.018320141921393
14.203240131468052, -4.018320141921393
14.796516224200783, -4.018320141921393
15.414573741379636, -4.018320141921393
16.058447814885216, -4.018320141921393
16.729216814548874, -4.018320141921393
17.428004154222492, -4.018320141921393
18.155980173288658, -4.018320141921393
18.91436409676234, -4.018320141921393
19.704426077267026, -4.008266239082964
20.527489322305158, -4.048481850436673
21.3849323103856, -4.018320141921393
22.27819109971989, -4.018320141921393
23.208761733353796, -4.018320141921393
24.17820274476237, -4.018320141921393
25.18813776810479, -4.018320141921393
26.240258257511048, -4.018320141921393
27.336326319954278, -4.018320141921393
28.47817766645354, -4.018320141921393
29.66772468654997, -4.018320141921393
30.906959651205003, -4.018320141921393
32.19795804948526, -4.018320141921393
33.54288206462238, -4.018320141921393
34.9439841952696, -4.018320141921393
36.4036110280197, -4.018320141921393
37.924207167503056, -4.018320141921393
39.50831933064771, -4.018320141921393
41.158600611958484, -4.018320141921393
42.877814926958976, -4.018320141921393
44.668841641238295, -4.018320141921393
46.53468039285502, -4.018320141921393
48.47845611617552, -4.018320141921393
50.50342427556036, -4.018320141921393
52.61297631766408, -4.018320141921393
54.81064535148029, -4.018320141921393
57.10011206564508, -4.018320141921393
59.48521089290862, -4.018320141921393
61.96993643210002, -4.018320141921393
64.55845013834065, -4.018320141921393
67.25508729271063, -4.018320141921393
69.94500150662162, -3.9202945892467227
72.99098606799784, -4.018320141921393
76.03985425710837, -4.018320141921393
79.21607511995737, -4.018320141921393
82.52496823827242, -4.018320141921393
85.9720753952387, -4.018320141921393
89.56316985695989, -4.018320141921393
93.30426604160934, -4.018320141921393
97.20162959246686, -4.018320141921393
101.26178787171102, -4.018320141921393
105.49154089254166, -4.018320141921393
109.89797270794257, -4.018320141921393
114.48846327515925, -4.018320141921393
119.27070081575917, -4.018320141921393
124.25269469197984, -4.018320141921393
129.4427888209279, -4.018320141921393
134.8496756490936, -4.018320141921393
140.4824107105896, -4.018320141921393
146.35042779349445, -4.018320141921393
152.46355473969885, -4.018320141921393
158.83202990472154, -4.018320141921393
165.4665193050597, -4.018320141921393
172.37813448178932, -4.018320141921393
179.5784511103403, -4.018320141921393
187.07952838760855, -4.018320141921393
194.89392922887694, -4.018320141921393
203.03474130837284, -4.008266239082964
211.5155989786982, -4.018320141921393
220.3507061058445, -4.018320141921393
229.55485985803904, -4.018320141921393
239.1434754882609, -4.018320141921393
249.13261215193387, -4.018320141921393
259.5389998030395, -4.018320141921393
270.38006721369055, -4.018320141921393
281.6739711640964, -4.018320141921393
293.43962685180827, -4.018320141921393
305.6967395711719, -4.018320141921393
318.46583771604514, -4.018320141921393
331.76830716105763, -4.018320141921393
345.62642707898954, -4.018320141921393
360.0634072542589, -4.018320141921393
375.1034269550142, -4.018320141921393
390.77167542892977, -4.018320141921393
407.0943940905295, -4.008266239082964
424.09892047069854, -4.018320141921393
441.8137340019841, -4.018320141921393
460.2685037163689, -4.018320141921393
479.4941379354082, -4.018320141921393
499.5228360359429, -4.018320141921393
520.388142378091, -4.018320141921393
542.1250024858418, -4.018320141921393
564.7698215743354, -4.018320141921393
588.360525521854, -3.957996724890826
612.9366243886482, -3.8976733078602592
638.5392785889687, -3.8976733078602592
665.211367827136, -3.8976733078602592
692.9975629131077, -3.8474037936681142
721.9444005778106, -3.8373498908296853
752.1003614135442, -3.7770264737991184
783.5159510699993, -3.7167030567685515
814.2579877206142, -3.587438591703055
850.338675789703, -3.5960562227074178
885.8577265416731, -3.535732805676851
922.8604249298633, -3.535732805676851
961.4087436213855, -3.535732805676851
1001.5672439111231, -3.485463291484706
1043.4031838499398, -3.535732805676851
1086.9866308894564, -3.5658945141921308
1132.3905792320625, -3.6262179312227047
1179.6910720826825, -3.8675115993449722
1228.967329007064, -4.149020878820956
1280.301878609875, -4.561230895196502
1329.2400681172755, -5.128271015283836
1380.0488683238216, -5.8079148471615625
1437.6941656504075, -6.451364628820954
1497.747334451796, -6.974167576419205
1560.3089526642307, -7.255676855895189
1625.4837994121638, -7.4265932041484675
1693.3810304938938, -7.55729394104803
1764.1143611973096, -7.597509552401746
1837.8022567519308, -7.637725163755455
1914.5681307362406, -7.647779066593877
1994.5405517725655, -7.818695414847156
2077.8534588557127, -7.858911026200865
2164.6463856759733, -8.009719568777285
2255.0646943122233, -8.150474208515277
2349.2598186864825, -8.31133665393012
2447.3895181876796, -8.43198348799126
2549.618141889427, -8.582792030567674
2656.1169038042776, -8.713492767467244
2767.0641696354764, -8.834139601528378
2882.645755506501, -8.96484033842794
3003.0552391686447, -8.944732532751082
3128.494284207895, -8.96484033842794
3259.1729777941077, -8.733600573144095
3395.310182538104, -8.421929585152832
3537.1339030459985, -8.220851528384273
3684.8816677847108, -8.472199099344977
3825.7323846220543, -9.001034388646282
3971.96697161377, -9.711342624181214
4137.877920352963, -10.38244063864628
4310.719048297638, -10.955513100436676
4490.779832327928, -11.478316048034927
4678.361840910856, -11.981011189956327
4873.779239171698, -12.312789983624448
5077.359315062371, -12.463598526200869
5289.443027508127, -12.463598526200869
5510.385577450639, -12.363059497816593
5740.557002743781, -12.091604121179039
5980.342797898486, -11.59896288209606
6230.144559714702, -11.056052128820951
6490.380659881631, -10.583518695414845
6761.486945672816, -10.121039164847154
7043.917469909645, -9.799314274017462
7338.145251415717, -9.50775109170305
7644.663067235756, -9.387104257641916
7963.984277945935, -9.387104257641916
8296.643687437758, -9.527858897379907
8643.198438615504, -9.749044759825324
9004.228946507463, -9.930015010917025
9380.3398703536, -10.151200873362434
9772.161126297764, -10.493033569868992
10180.348942380624, -10.764488946506546
10605.586957600148, -11.116375545851518
11048.587366880114, -11.488369950873356
11510.092113864988, -11.830202647379906
11990.874133538007, -12.232358760917023
12491.738646743968, -12.624460971615711
13013.524508785324, -13.076886599344974
13557.105614349288, -13.529312227074229
14123.392361119575, -14.01189956331877
14713.333174523954, -14.454271288209604
15327.916096171306, -14.956966430131004
15968.17043863815, -15.550146697598244
16635.168509376672, -16.163434770742356
17330.027406631238, -16.80688455240174
18053.91089037086, -17.520711653930128
18808.031331371712, -18.26470046397379
19526.948499996975, -19.014721615720518
20204.328376324996, -19.666214519650644
20905.206214808033, -20.317707423580785
21630.39714775901, -21.053653111353704
22380.744584014974, -21.741340065502172
23157.121189834994, -22.416962336244538
24042.277733121824, -23.150897243449784
24791.604987070834, -23.583215065502174
